anio,rama_ptf,sexo,grupo_edad,grupo_educ,horas_pond,ingreso_pond,n
2013,E_ElectricidadGasAgua,Mujer,50+,1_Bajo,74349.68674957906,148433490.68825918,22
2013,E_ElectricidadGasAgua,Mujer,50+,2_Medio,39721.724560233575,264279899.66759524,17
2013,E_ElectricidadGasAgua,Mujer,50+,3_Alto,67299.54752673791,918928309.9330764,44
2013,F_Construccion,Hombre,15-29,1_Bajo,3133022.034963073,8680743787.791864,1229
2013,F_Construccion,Hombre,15-29,2_Medio,10282799.696733933,29747845791.41182,4319
2013,F_Construccion,Hombre,15-29,3_Alto,1806275.843010807,8372731451.676601,786
2013,F_Construccion,Hombre,30-49,1_Bajo,10035366.537320685,32218379549.579224,3650
2013,F_Construccion,Hombre,30-49,2_Medio,11415474.98670179,41039673758.53329,4489
2013,F_Construccion,Hombre,30-49,3_Alto,2422467.7433033483,22357064292.451637,988
2013,F_Construccion,Hombre,50+,1_Bajo,7057394.958536539,21422889909.152676,2855
2013,F_Construccion,Hombre,50+,2_Medio,3395080.4443843057,11548235285.051163,1533
2013,F_Construccion,Hombre,50+,3_Alto,728469.4411826362,8125477295.811813,332
2013,F_Construccion,Mujer,15-29,1_Bajo,36379.86944227814,102612901.20922494,12
2013,F_Construccion,Mujer,15-29,2_Medio,297705.7673639583,868426315.1005969,100
2013,F_Construccion,Mujer,15-29,3_Alto,603560.6251274403,3767376765.1214676,262
2013,F_Construccion,Mujer,30-49,1_Bajo,105275.49800687941,308026366.37752277,42
2013,F_Construccion,Mujer,30-49,2_Medio,299967.4429784159,1154676705.375237,129
2013,F_Construccion,Mujer,30-49,3_Alto,590318.8738831873,5346640596.324218,308
2013,F_Construccion,Mujer,50+,1_Bajo,81871.2583001645,199857950.64951473,28
2013,F_Construccion,Mujer,50+,2_Medio,68941.9053936024,251628912.89058542,28
2013,F_Construccion,Mujer,50+,3_Alto,103375.47135859993,1076454975.4747975,45
2013,G-H_ComercioHotelesRest,Hombre,15-29,1_Bajo,4370029.867680564,9695285884.740328,1418
2013,G-H_ComercioHotelesRest,Hombre,15-29,2_Medio,23642456.834618077,64247946528.86486,9012
2013,G-H_ComercioHotelesRest,Hombre,15-29,3_Alto,9219825.561518582,37534206589.64441,4327
2013,G-H_ComercioHotelesRest,Hombre,30-49,1_Bajo,15953603.752436081,45209937278.012245,5158
2013,G-H_ComercioHotelesRest,Hombre,30-49,2_Medio,27923506.23169469,107570712957.1422,10479
2013,G-H_ComercioHotelesRest,Hombre,30-49,3_Alto,10375958.983235074,70120669170.56157,4140
2013,G-H_ComercioHotelesRest,Hombre,50+,1_Bajo,16149627.0003056,40595408701.291466,6364
2013,G-H_ComercioHotelesRest,Hombre,50+,2_Medio,10391054.327617755,38914998980.4129,4161
2013,G-H_ComercioHotelesRest,Hombre,50+,3_Alto,3191961.380005964,30347662962.883415,1187
2013,G-H_ComercioHotelesRest,Mujer,15-29,1_Bajo,1910533.2618629446,3761858521.086346,791
2013,G-H_ComercioHotelesRest,Mujer,15-29,2_Medio,15586169.841853738,37784567909.081406,7154
2013,G-H_ComercioHotelesRest,Mujer,15-29,3_Alto,9370008.630199391,33148548960.145966,5317
2013,G-H_ComercioHotelesRest,Mujer,30-49,1_Bajo,13185902.651301138,26407725088.978943,5325
2013,G-H_ComercioHotelesRest,Mujer,30-49,2_Medio,25660715.376336604,69942919780.48717,12515
2013,G-H_ComercioHotelesRest,Mujer,30-49,3_Alto,10283879.470822383,53467213202.77197,5525
2013,G-H_ComercioHotelesRest,Mujer,50+,1_Bajo,12627837.738555029,21966199942.08194,6410
2013,G-H_ComercioHotelesRest,Mujer,50+,2_Medio,7109396.905770795,21849644814.803722,4429
2013,G-H_ComercioHotelesRest,Mujer,50+,3_Alto,1865522.1793854379,10751509140.258474,1091
2013,I_TransporteComunicaciones,Hombre,15-29,1_Bajo,2785443.1198094897,5515884579.791254,1028
2013,I_TransporteComunicaciones,Hombre,15-29,2_Medio,13011319.820063073,32560850708.61531,4905
2013,I_TransporteComunicaciones,Hombre,15-29,3_Alto,4818808.283945571,24229929980.05275,2080
2013,I_TransporteComunicaciones,Hombre,30-49,1_Bajo,10056774.1972066,25342087923.36563,3245
2013,I_TransporteComunicaciones,Hombre,30-49,2_Medio,21953519.109680105,67925258068.34327,7308
2013,I_TransporteComunicaciones,Hombre,30-49,3_Alto,6579359.3505733125,48129423437.72559,2406
2013,I_TransporteComunicaciones,Hombre,50+,1_Bajo,7093962.536542696,19155722344.680267,2870
2013,I_TransporteComunicaciones,Hombre,50+,2_Medio,7162218.5594174955,24555343554.699196,2607
2013,I_TransporteComunicaciones,Hombre,50+,3_Alto,1598226.8479173777,12014372989.177822,579
2013,I_TransporteComunicaciones,Mujer,15-29,1_Bajo,122996.66051076393,127347769.68017352,49
2013,I_TransporteComunicaciones,Mujer,15-29,2_Medio,2123514.6382923834,4420209743.737207,910
2013,I_TransporteComunicaciones,Mujer,15-29,3_Alto,3039796.0115710096,13376469934.240664,1302
2013,I_TransporteComunicaciones,Mujer,30-49,1_Bajo,689306.4862563792,1128392988.1656108,297
2013,I_TransporteComunicaciones,Mujer,30-49,2_Medio,2807855.894094302,7110364500.713436,1235
2013,I_TransporteComunicaciones,Mujer,30-49,3_Alto,2631757.1665057386,20062217279.12785,1137
2013,I_TransporteComunicaciones,Mujer,50+,1_Bajo,564899.21816911,666593246.1211096,225
2013,I_TransporteComunicaciones,Mujer,50+,2_Medio,495904.82225823763,1519857977.530375,281
2013,I_TransporteComunicaciones,Mujer,50+,3_Alto,423133.17046675074,3395560829.7940264,172
2013,J-K_FinancieroInmobiliario,Hombre,15-29,1_Bajo,469169.65994801937,1413380105.398786,151
2013,J-K_FinancieroInmobiliario,Hombre,15-29,2_Medio,5249941.260322239,16954532960.537151,1683
2013,J-K_FinancieroInmobiliario,Hombre,15-29,3_Alto,5285333.690887252,34215467199.04212,1932
2013,J-K_FinancieroInmobiliario,Hombre,30-49,1_Bajo,2472094.1338706454,8360430515.675613,657
2013,J-K_FinancieroInmobiliario,Hombre,30-49,2_Medio,7550498.755849039,30442472310.806602,2384
2013,J-K_FinancieroInmobiliario,Hombre,30-49,3_Alto,7577460.219808511,105959507471.29001,2719
2013,J-K_FinancieroInmobiliario,Hombre,50+,1_Bajo,2320971.2856647647,6475558417.108654,853
2013,J-K_FinancieroInmobiliario,Hombre,50+,2_Medio,2691141.030038301,12302740986.62821,1024
2013,J-K_FinancieroInmobiliario,Hombre,50+,3_Alto,3116155.697831655,46717798655.9056,1302
2013,J-K_FinancieroInmobiliario,Mujer,15-29,1_Bajo,242161.37479982633,528685422.6459711,167
2013,J-K_FinancieroInmobiliario,Mujer,15-29,2_Medio,2207284.3089583544,6322586327.736088,1063
2013,J-K_FinancieroInmobiliario,Mujer,15-29,3_Alto,6816320.348509131,39902431140.8945,2631
2013,J-K_FinancieroInmobiliario,Mujer,30-49,1_Bajo,2776918.273423504,6324793354.990159,1603
2013,J-K_FinancieroInmobiliario,Mujer,30-49,2_Medio,4610878.523442008,14067893419.093014,2407
2013,J-K_FinancieroInmobiliario,Mujer,30-49,3_Alto,7520201.06109741,80789444447.62434,3033
2013,J-K_FinancieroInmobiliario,Mujer,50+,1_Bajo,1706893.680012192,3874689963.280262,1178
2013,J-K_FinancieroInmobiliario,Mujer,50+,2_Medio,1250059.7249589707,4373018653.369759,747
2013,J-K_FinancieroInmobiliario,Mujer,50+,3_Alto,1301479.4728781155,14872955839.485283,604
2013,L-Q_ServiciosSocialesComunales,Hombre,15-29,1_Bajo,390254.50452972006,992656977.9963834,138
2013,L-Q_ServiciosSocialesComunales,Hombre,15-29,2_Medio,6446179.335849005,19723892787.234047,2457
2013,L-Q_ServiciosSocialesComunales,Hombre,15-29,3_Alto,7749505.6959701665,51098420698.081085,3786
2013,L-Q_ServiciosSocialesComunales,Hombre,30-49,1_Bajo,2352063.2416681354,7398238496.149232,641
2013,L-Q_ServiciosSocialesComunales,Hombre,30-49,2_Medio,9071253.862270053,38627805550.335915,3346
2013,L-Q_ServiciosSocialesComunales,Hombre,30-49,3_Alto,15535334.237655923,179007179681.79633,6924
2013,L-Q_ServiciosSocialesComunales,Hombre,50+,1_Bajo,3318109.899450939,8455174323.720037,1195
2013,L-Q_ServiciosSocialesComunales,Hombre,50+,2_Medio,3301198.5376776927,14215451645.22089,1434
2013,L-Q_ServiciosSocialesComunales,Hombre,50+,3_Alto,5340040.379916517,90749847673.93753,3158
2013,L-Q_ServiciosSocialesComunales,Mujer,15-29,1_Bajo,1744020.5787589177,3662245030.645155,825
2013,L-Q_ServiciosSocialesComunales,Mujer,15-29,2_Medio,10188966.006045712,26129307417.88149,5377
2013,L-Q_ServiciosSocialesComunales,Mujer,15-29,3_Alto,14252763.664290903,82225534860.08641,7767
2013,L-Q_ServiciosSocialesComunales,Mujer,30-49,1_Bajo,10666825.682982095,25455524005.579407,4764
2013,L-Q_ServiciosSocialesComunales,Mujer,30-49,2_Medio,19227759.078004334,56888563948.013824,9089
2013,L-Q_ServiciosSocialesComunales,Mujer,30-49,3_Alto,24728707.983947262,214827675868.364,13332
2013,L-Q_ServiciosSocialesComunales,Mujer,50+,1_Bajo,8402180.032693367,18892305787.42034,4226
2013,L-Q_ServiciosSocialesComunales,Mujer,50+,2_Medio,6149387.276060664,21847749920.690193,2983
2013,L-Q_ServiciosSocialesComunales,Mujer,50+,3_Alto,7026670.144587953,80640881240.49037,4432
2014,A-B_AgriculturaPesca,Hombre,15-29,1_Bajo,12456876.22368692,26497660740.3126,2189
2014,A-B_AgriculturaPesca,Hombre,15-29,2_Medio,13359391.298312781,30831470270.857094,2325
2014,A-B_AgriculturaPesca,Hombre,15-29,3_Alto,889775.9687608058,3239590392.4564667,217
2014,A-B_AgriculturaPesca,Hombre,30-49,1_Bajo,36546684.25750883,86911152351.16034,6113
2014,A-B_AgriculturaPesca,Hombre,30-49,2_Medio,11154854.237154217,33955673523.594376,1962
2014,A-B_AgriculturaPesca,Hombre,30-49,3_Alto,1442374.1865560205,9799584655.687355,375
2014,A-B_AgriculturaPesca,Hombre,50+,1_Bajo,34040403.29590825,78201128999.93463,6735
2014,A-B_AgriculturaPesca,Hombre,50+,2_Medio,3642802.878999288,13219977290.156996,785
2014,A-B_AgriculturaPesca,Hombre,50+,3_Alto,605405.9291763447,6095693455.560969,244
2014,A-B_AgriculturaPesca,Mujer,15-29,1_Bajo,875799.3135083838,1418672681.327577,208
2014,A-B_AgriculturaPesca,Mujer,15-29,2_Medio,1441335.5199984957,2995799089.5247483,343
2014,A-B_AgriculturaPesca,Mujer,15-29,3_Alto,437839.61062073126,1423187531.727876,122
2014,A-B_AgriculturaPesca,Mujer,30-49,1_Bajo,3351989.5776033206,7003661135.254207,871
2014,A-B_AgriculturaPesca,Mujer,30-49,2_Medio,1706066.2858387115,4636297155.240639,387
2014,A-B_AgriculturaPesca,Mujer,30-49,3_Alto,450463.1965734406,3635010575.5958047,142
2014,A-B_AgriculturaPesca,Mujer,50+,1_Bajo,2392398.231596478,5415261734.28676,811
2014,A-B_AgriculturaPesca,Mujer,50+,2_Medio,421601.5635220315,1568290234.9687285,123
2014,A-B_AgriculturaPesca,Mujer,50+,3_Alto,74561.73939097577,949998292.4479437,49
2014,C_Mineria,Hombre,15-29,1_Bajo,864260.2323252216,2246877272.287939,134
2014,C_Mineria,Hombre,15-29,2_Medio,1134429.021226985,4056801432.798711,252
2014,C_Mineria,Hombre,15-29,3_Alto,504886.57895196497,3757366692.4624405,174
2014,C_Mineria,Hombre,30-49,1_Bajo,1383132.5828815873,4654137065.140679,250
2014,C_Mineria,Hombre,30-49,2_Medio,1260262.6694009546,6984671669.416212,324
2014,C_Mineria,Hombre,30-49,3_Alto,1219861.2317689,34739544167.288345,384
2014,C_Mineria,Hombre,50+,1_Bajo,779316.911830429,2192492480.033839,170
2014,C_Mineria,Hombre,50+,2_Medio,395195.835882629,4061768206.6376133,113
2014,C_Mineria,Hombre,50+,3_Alto,307965.10015726165,11147313202.637897,102
2014,C_Mineria,Mujer,15-29,1_Bajo,72548.89496752837,153765039.33330783,18
2014,C_Mineria,Mujer,15-29,2_Medio,136764.46990460364,316420265.120703,31
2014,C_Mineria,Mujer,15-29,3_Alto,172930.00630791733,1898687846.7736924,80
2014,C_Mineria,Mujer,30-49,1_Bajo,241937.76944475828,542319664.7401503,51
2014,C_Mineria,Mujer,30-49,2_Medio,192573.97872952253,627266819.1413442,38
2014,C_Mineria,Mujer,30-49,3_Alto,180541.93822339206,3886699091.9264627,75
2014,C_Mineria,Mujer,50+,1_Bajo,171215.11581489566,221172107.03363833,44
2014,C_Mineria,Mujer,50+,2_Medio,13928.737240319333,22058470.387734834,5
2014,C_Mineria,Mujer,50+,3_Alto,24348.59518902658,380882290.10398066,4
2014,D_Manufactura,Hombre,15-29,1_Bajo,1922701.5589446893,5144650451.873129,566
2014,D_Manufactura,Hombre,15-29,2_Medio,12250779.304079304,39347606075.10524,4050
2014,D_Manufactura,Hombre,15-29,3_Alto,5743245.964274102,30086425529.639755,1853
2014,D_Manufactura,Hombre,30-49,1_Bajo,6527396.220600172,21377225704.04821,1800
2014,D_Manufactura,Hombre,30-49,2_Medio,15980471.653794218,65179317277.122795,4931
2014,D_Manufactura,Hombre,30-49,3_Alto,7344825.461073907,77872655967.06364,2137
2014,D_Manufactura,Hombre,50+,1_Bajo,4872530.091504507,16533802602.333542,1771
2014,D_Manufactura,Hombre,50+,2_Medio,4981301.779524727,23271868508.630165,1788
2014,D_Manufactura,Hombre,50+,3_Alto,1912754.6901803084,21945967654.001637,590
2014,D_Manufactura,Mujer,15-29,1_Bajo,878576.0233010396,1476200233.633061,350
2014,D_Manufactura,Mujer,15-29,2_Medio,5916997.545146084,15219701345.54172,2126
2014,D_Manufactura,Mujer,15-29,3_Alto,4699510.912606511,20895410934.6999,1723
2014,D_Manufactura,Mujer,30-49,1_Bajo,3784328.978286233,7942369331.558752,1483
2014,D_Manufactura,Mujer,30-49,2_Medio,11241783.374213478,32836527962.561142,3998
2014,D_Manufactura,Mujer,30-49,3_Alto,5810474.514715637,46287609580.90282,1931
2014,D_Manufactura,Mujer,50+,1_Bajo,3880128.0078873406,7587888892.392942,2088
2014,D_Manufactura,Mujer,50+,2_Medio,3578031.094520058,10827902680.779255,1784
2014,D_Manufactura,Mujer,50+,3_Alto,1062082.6901221685,7988921761.377943,484
2014,E_ElectricidadGasAgua,Hombre,15-29,1_Bajo,98490.49722636226,290477625.10710686,37
2014,E_ElectricidadGasAgua,Hombre,15-29,2_Medio,790981.3249766076,2720537444.6772285,295
2014,E_ElectricidadGasAgua,Hombre,15-29,3_Alto,428880.5777819947,2773201605.6059356,266
2014,E_ElectricidadGasAgua,Hombre,30-49,1_Bajo,466240.4047762962,1721449377.1251006,162
2014,E_ElectricidadGasAgua,Hombre,30-49,2_Medio,1701582.5844605935,6330730285.504151,655
2014,E_ElectricidadGasAgua,Hombre,30-49,3_Alto,959276.1964724321,10992320063.64853,545
2014,E_ElectricidadGasAgua,Hombre,50+,1_Bajo,361045.7593130449,1117028822.52768,147
2014,E_ElectricidadGasAgua,Hombre,50+,2_Medio,434027.7172857036,2271976898.6595726,185
2014,E_ElectricidadGasAgua,Hombre,50+,3_Alto,308896.8975341587,6011648651.157671,143
2014,E_ElectricidadGasAgua,Mujer,15-29,1_Bajo,6371.629695479209,19698424.673534736,4
2014,E_ElectricidadGasAgua,Mujer,15-29,2_Medio,68168.69632121484,249480615.65825325,25
2014,E_ElectricidadGasAgua,Mujer,15-29,3_Alto,317146.19760869734,2028030759.091854,220
2014,E_ElectricidadGasAgua,Mujer,30-49,1_Bajo,75621.25310721734,197438772.63172784,25
2014,E_ElectricidadGasAgua,Mujer,30-49,2_Medio,244037.60518033875,753206958.5297229,98
2014,E_ElectricidadGasAgua,Mujer,30-49,3_Alto,490483.4873039634,6463729335.89977,296
2014,E_ElectricidadGasAgua,Mujer,50+,1_Bajo,25731.812926564733,87006741.63076621,17
2014,E_ElectricidadGasAgua,Mujer,50+,2_Medio,87634.6580397437,408241965.341528,35
2014,E_ElectricidadGasAgua,Mujer,50+,3_Alto,74239.53741547688,1259616091.3555532,43
2014,F_Construccion,Hombre,15-29,1_Bajo,2980837.506116536,8394467175.340079,1227
2014,F_Construccion,Hombre,15-29,2_Medio,11127280.736010851,33673032973.655724,4685
2014,F_Construccion,Hombre,15-29,3_Alto,1995385.7162654195,10129824980.092031,987
2014,F_Construccion,Hombre,30-49,1_Bajo,10123886.637113748,34460184708.49078,3773
2014,F_Construccion,Hombre,30-49,2_Medio,12004991.53845881,46048479639.57636,4770
2014,F_Construccion,Hombre,30-49,3_Alto,2571757.211959739,24298050964.994415,1116
2014,F_Construccion,Hombre,50+,1_Bajo,7712951.198250836,24822963147.47961,3203
2014,F_Construccion,Hombre,50+,2_Medio,3599905.9661164246,14448982061.034107,1661
2014,F_Construccion,Hombre,50+,3_Alto,1030004.7834902683,13666245467.00626,424
2014,F_Construccion,Mujer,15-29,1_Bajo,55333.178702529505,170033640.8771293,16
2014,F_Construccion,Mujer,15-29,2_Medio,232797.5570568267,683339168.7138579,97
2014,F_Construccion,Mujer,15-29,3_Alto,750790.0965732987,4302300195.8253975,358
2014,F_Construccion,Mujer,30-49,1_Bajo,134933.19089575773,430700515.543515,51
2014,F_Construccion,Mujer,30-49,2_Medio,292494.8124350794,934445131.1456773,137
2014,F_Construccion,Mujer,30-49,3_Alto,752701.7824072884,7200038781.118727,322
2014,F_Construccion,Mujer,50+,1_Bajo,65257.94970899621,173904292.4097113,28
2014,F_Construccion,Mujer,50+,2_Medio,49210.22134865759,250207062.2938669,30
2014,F_Construccion,Mujer,50+,3_Alto,95128.36616520115,1009742028.5933967,42
2014,G-H_ComercioHotelesRest,Hombre,15-29,1_Bajo,3895597.931452014,10173507643.918367,1332
2014,G-H_ComercioHotelesRest,Hombre,15-29,2_Medio,23273107.93603739,69033619673.79538,8910
2014,G-H_ComercioHotelesRest,Hombre,15-29,3_Alto,9592110.758806033,40161064902.43021,4590
2014,G-H_ComercioHotelesRest,Hombre,30-49,1_Bajo,14239696.918596845,43053255189.80125,4859
2014,G-H_ComercioHotelesRest,Hombre,30-49,2_Medio,26875416.43238125,104749933336.12546,10270
2014,G-H_ComercioHotelesRest,Hombre,30-49,3_Alto,10381865.245255971,79983554644.78183,4336
2014,G-H_ComercioHotelesRest,Hombre,50+,1_Bajo,15484527.261201087,40206550517.75847,6281
2014,G-H_ComercioHotelesRest,Hombre,50+,2_Medio,10254593.006313939,40952126191.602585,4354
2014,G-H_ComercioHotelesRest,Hombre,50+,3_Alto,3315146.1385918832,27387436441.0382,1271
2014,G-H_ComercioHotelesRest,Mujer,15-29,1_Bajo,1729682.7903170101,3410570930.8595166,781
2014,G-H_ComercioHotelesRest,Mujer,15-29,2_Medio,15155504.386489753,38515035712.78821,7493
2014,G-H_ComercioHotelesRest,Mujer,15-29,3_Alto,10548618.802562071,39451020138.47902,5859
2014,G-H_ComercioHotelesRest,Mujer,30-49,1_Bajo,13027902.536304235,27604200788.26149,5325
2014,G-H_ComercioHotelesRest,Mujer,30-49,2_Medio,25167422.192843564,72219989158.42297,12514
2014,G-H_ComercioHotelesRest,Mujer,30-49,3_Alto,10848715.635545515,62111826499.81976,5805
2014,G-H_ComercioHotelesRest,Mujer,50+,1_Bajo,12690050.735633548,24154068296.46833,6631
2014,G-H_ComercioHotelesRest,Mujer,50+,2_Medio,8136775.038037465,23800902069.460583,4903
2014,G-H_ComercioHotelesRest,Mujer,50+,3_Alto,2245456.6944893603,13980511016.634157,1188
2014,I_TransporteComunicaciones,Hombre,15-29,1_Bajo,2812076.496124157,5951732455.540512,936
2014,I_TransporteComunicaciones,Hombre,15-29,2_Medio,12401016.691660399,32632187547.034935,4755
2014,I_TransporteComunicaciones,Hombre,15-29,3_Alto,5069170.642822567,25680118164.936153,2191
2014,I_TransporteComunicaciones,Hombre,30-49,1_Bajo,9667885.573478548,24811459112.981636,3188
2014,I_TransporteComunicaciones,Hombre,30-49,2_Medio,20716234.418200683,65791488085.60308,7297
2014,I_TransporteComunicaciones,Hombre,30-49,3_Alto,7186713.764759471,64079561910.00962,2595
2014,I_TransporteComunicaciones,Hombre,50+,1_Bajo,7910290.223593578,22116146641.19418,2925
2014,I_TransporteComunicaciones,Hombre,50+,2_Medio,7552227.596622017,26634912933.881245,2825
2014,I_TransporteComunicaciones,Hombre,50+,3_Alto,2028081.8586550879,17610249609.842804,641
2014,I_TransporteComunicaciones,Mujer,15-29,1_Bajo,160733.06855140466,197903946.334326,57
2014,I_TransporteComunicaciones,Mujer,15-29,2_Medio,2030775.3128982298,4129240187.814419,895
2014,I_TransporteComunicaciones,Mujer,15-29,3_Alto,2887130.488994404,14423224044.077139,1278
2014,I_TransporteComunicaciones,Mujer,30-49,1_Bajo,667303.9875238447,868715830.7704345,302
2014,I_TransporteComunicaciones,Mujer,30-49,2_Medio,2720892.879562635,6681299144.499796,1177
2014,I_TransporteComunicaciones,Mujer,30-49,3_Alto,2837883.910632611,25682182920.346966,1199
2014,I_TransporteComunicaciones,Mujer,50+,1_Bajo,473784.2836313592,745629069.3400137,219
2014,I_TransporteComunicaciones,Mujer,50+,2_Medio,460390.0861246766,1647196877.255779,278
2014,I_TransporteComunicaciones,Mujer,50+,3_Alto,374701.6625822035,3146799789.0741386,167
2014,J-K_FinancieroInmobiliario,Hombre,15-29,1_Bajo,506139.5200684567,1665684848.3654964,152
2014,J-K_FinancieroInmobiliario,Hombre,15-29,2_Medio,4978527.589408693,17818367890.98622,1629
2014,J-K_FinancieroInmobiliario,Hombre,15-29,3_Alto,5828674.759903652,40228108721.8186,2064
2014,J-K_FinancieroInmobiliario,Hombre,30-49,1_Bajo,2458074.658462524,8241172787.753236,672
2014,J-K_FinancieroInmobiliario,Hombre,30-49,2_Medio,7069213.448452537,28165289614.194523,2347
2014,J-K_FinancieroInmobiliario,Hombre,30-49,3_Alto,7756641.035251609,98307653541.39236,2804
2014,J-K_FinancieroInmobiliario,Hombre,50+,1_Bajo,2126836.9431933146,6603091076.504349,764
2014,J-K_FinancieroInmobiliario,Hombre,50+,2_Medio,2803645.455716092,12788005678.191788,1074
2014,J-K_FinancieroInmobiliario,Hombre,50+,3_Alto,3078287.262869746,54789755643.964035,1320
2014,J-K_FinancieroInmobiliario,Mujer,15-29,1_Bajo,249278.6956645053,530885871.1326105,173
2014,J-K_FinancieroInmobiliario,Mujer,15-29,2_Medio,2193554.9284840785,6610711084.0824,1136
2014,J-K_FinancieroInmobiliario,Mujer,15-29,3_Alto,6848760.071829813,38155918997.17641,2779
2014,J-K_FinancieroInmobiliario,Mujer,30-49,1_Bajo,2878151.580749912,7049916205.783499,1757
2014,J-K_FinancieroInmobiliario,Mujer,30-49,2_Medio,5032338.760745961,16048578375.815657,2592
2014,J-K_FinancieroInmobiliario,Mujer,30-49,3_Alto,7364673.806115744,80265038625.99568,3093
2014,J-K_FinancieroInmobiliario,Mujer,50+,1_Bajo,2129377.06128681,5180048866.745875,1328
2014,J-K_FinancieroInmobiliario,Mujer,50+,2_Medio,1460494.045458833,5132448958.489258,811
2014,J-K_FinancieroInmobiliario,Mujer,50+,3_Alto,1384171.0041687207,16978448915.548145,666
